source_type,platform,review_id,author,review_date,rating,title,body,extra,source_url,onsen_related,signals,raw_file,encoding,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
OTA full review,Jalan,jalan_7189504470ec4653,sobaさん,2025/1/14,2,正月からこれでは･･･(;ﾟロﾟ),他の方も書かれていましたが、館内案内をモバイルでレクチャーを受けてから部屋に移動となりました。 部屋･･･人数分のベットは無く布団の用意もなし、椅子もないのないないづくしで正月から先がおもいやられました！ また無駄に段差ばかりが多いので高齢の母はひっくり返りそうになりましたのでご高齢には大変だと思います。 お食事･･･私達には苦手だったようです。（すべて甘め） 部屋付風呂･･･この点だけはパーフェクトでした！ ビジホと考えたら納得出来ると思いますが、値段的に正月料金で高額だった為ショックです,"時期:2025年1月宿泊; プラン:【スタンダード／2食付／1階】別府の絶景を愉しむ、半露天風呂付客室ステイ。夕食は黒毛和牛創作会席を; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:1; 風呂:5; 料理(朝食):1; 料理(夕食):1; 接客・サービス:3 | プラン 【スタンダード／2食付／1階】別府の絶景を愉しむ、半露天風呂付客室ステイ。夕食は黒毛和牛創作会席を 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive.html,cp932,positive,positive_signal_no_caution,medium,body_sentiment_inference_needed
OTA full review,Jalan,jalan_fbf8399ed031fe8c,なおんさん,2024/12/7,5,雨天の中の宿泊でしたが…,二度目の宿泊は友人と。あいにくの雨降りでしたが、テラスからの湯けむりは見ることが出来、素敵な景色でした。チェックインの時、雨に濡れた荷物を拭いて頂きました。泉質も良く何度も入浴しましたが、木の蓋が重いです…食事も美味しく、接客も良かったです。テラスで喫煙出来るのも有難いです。,"時期:2024年11月宿泊; プラン:【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付）; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):4; 料理(夕食):5; 接客・サービス:5 | プラン 【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,view,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_64f17d060252fdf9,あーちゃんさん,2024/12/1,5,絶景でした,恋人の誕生日祝いでサプライズで予約しました！ ロビーやお部屋から見える景色はどの時間帯でも絶景で、ご飯もとても美味しくて最高でした！スタッフの方の接客も丁寧で、ここの宿を選んでよかったなと思うことばかりでした！恋人にも凄く喜んでもらえました！ありがとうございました！,"時期:2024年11月宿泊; プラン:【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付）; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,view,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_95369df92898fc60,ユカさんさん,2024/11/26,4,結婚記念日旅行,毎年、結婚記念日に夫婦で温泉旅行を楽しんでいて今年は別府のテラス御堂原さんに一泊しました。 チェックインの際に、見晴らしの良いロビーで お抹茶とお菓子を出して頂きました。 お部屋は綺麗で、部屋の温泉からも入りながら景色が楽しめてゆっくり出来ました。 夕食、朝食とも私達には丁度良い量で 夕食の焼き物で猪肉を頂きましたが、とっても美味しかったです。 スタッフさんも感じの良い方ばかりで、期待通りの良いお宿でした。 ただ、泊まったのが１階のお部屋だったので、2階の方の足音が結構うるさく、2階で掛け流しでお風呂を使われたのか、私達の部屋のお風呂の天井からポタポタと水が落ちてきたのが残念でした。,"時期:2024年11月宿泊; プラン:【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付）; 価格帯:27,001～28,000円(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):4; 料理(夕食):4; 接客・サービス:4 | プラン 【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_29c6e8d0cf62d869,ユウキさん,2024/11/2,5,ゆっくりできて最高でした,料理も部屋も部屋のお風呂も本当に良かったです。 また応対して頂いた従業員さんの接客もよく気配りして頂き良かったです。総合的にどこをとっても良いと思いました、また来てみたいです。,"時期:2024年11月宿泊; プラン:【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付）; 価格帯:29,001～30,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【早期割30】早めの予約で10％OFF。新しい上質な和スタイルをお得に体験（2食付） 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_c5b08cbbb65ea7db,とおるちゃんさん,2024/9/17,4,テラスからの眺めが最高でした。,夕立がひどく海上での雷ショー凄かった海に稲妻が落ち音も反響して、このホテルでないと見れない光景でした。,"時期:2024年7月宿泊; プラン:1泊朝食付プラン 半露天風呂付客室 1階客室; 価格帯:25,001～26,000円(大人１名あたり/税込); 部屋:5; 風呂:4; 料理(朝食):3; 料理(夕食):-; 接客・サービス:4 | プラン 1泊朝食付プラン 半露天風呂付客室 1階客室 和洋室 朝のみ",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_415be5c323e91857,ユキオさん,2024/8/18,4,金額に見合ったサービス良かった。,2人で宿泊させて頂きました。 １名肉料理苦手で事前にお伝えしてたら１名分だけ魚料理に変更してくださり大変美味しく頂きました。ありがとうございました。,"時期:2024年8月宿泊; プラン:【スタンダード／2食付】別府の絶景を愉しむ、半露天風呂付客室ステイ。夕食は黒毛和牛創作会席を堪能; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):3; 料理(夕食):4; 接客・サービス:4 | プラン 【スタンダード／2食付】別府の絶景を愉しむ、半露天風呂付客室ステイ。夕食は黒毛和牛創作会席を堪能 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_7d02daf4bff313e7,麟さん,2024/8/12,4,お祝い,誕生日のお祝いで景色がよく温泉が入れる施設を探したところ今回の宿に行きつきました。最初に気になったことを書くと、夜のイベントをチェックイン時に案内されましたが、そもそもの宿泊料金が高いので自由にドリンクを飲めるくらいのサービスがあっても良いかと思いました。最後のチェックアウトも荷物は運んでもらえず自分等で炎天下の中、駐車場まで荷物を運びました。部屋は夕食は期待通りか期待以上で、大変良かったです。料理はどれも凝っていて、追加で希望すればボリュームも増やせるように設定されてあったのはありがたかったです。又、景色も昼夜共にとても綺麗でベランダから眺めていました。温泉は自分達で調整できる仕組みとなっており、ぬるくなれば熱くもできたので良かったです。,"時期:2024年7月宿泊; プラン:夜景を独り占め♪ お二人の記念日プラン １泊２食付; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):4; 料理(夕食):5; 接客・サービス:3 | プラン 夜景を独り占め♪ お二人の記念日プラン １泊２食付 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,view;temperature_hot;temperature_cold,raw/jalan/archive.html,cp932,mixed,conditional_signal_tag,medium,body_sentiment_inference_needed
OTA full review,Jalan,jalan_8549d7d4bb4983d9,ようこちゃんさん,2024/6/18,4,2回目の宿,今年の7月31日で、夫が65歳で定年を迎えます。 日頃の感謝で、お気に入りの宿として テラス御堂原さんを利用しました。何といっても、部屋付きの半露天風呂が 最高なんです。 今回は、何と 2階のお部屋。眺望が最高でした。ありがとうございました。 夕飯は、お腹一杯で、美味しかったです。 温泉とお酒で、ゆっくり出来ました。また、利用したいお宿の一つになりました。スタッフさんも、気配りされていて、ゆっくりくつろげました。皆さんも、是非。,"時期:2024年6月宿泊; プラン:【じゃらんのお得な10日間】 1階客室 別府の絶景を愉しむ半露天風呂♪黒毛和牛会席2食付き; 価格帯:27,001～28,000円(大人１名あたり/税込); 部屋:5; 風呂:5; 料理(朝食):4; 料理(夕食):4; 接客・サービス:4 | プラン 【じゃらんのお得な10日間】 1階客室 別府の絶景を愉しむ半露天風呂♪黒毛和牛会席2食付き 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;view,raw/jalan/archive.html,cp932,positive,body_positive,high,body_sentiment_inference_needed
OTA full review,Jalan,jalan_4f550841a61922e6,まりこんつさん,2024/5/1,4,お料理最高,２度目の別府旅行でした。 別府の夜景が見たくて、このお宿を選びました。あいにくの曇りと小雨で霧が濃くて残念でしたが、テラスでの開放感は抜群！ 食事も美味しくスタッフの方もいい感じでした^ - ^ 天気が悪く夜景も堪能できませんでしたがロビーでイルミネーションの灯でカクテルを頂き美味しかったです(^.^) 温泉は硫黄の香りで熱めてしたが、適温に調整し半露天で気持ちよかったです(o^^o) お風呂の蓋が、もう少し軽かったら良かったな。洗面所に椅子が欲しかったですね。 自然豊かな高台のお宿、天気の良い日にまた利用させて貰います。ありがとうございました♪,"時期:2024年4月宿泊; プラン:【大分の味力を満喫 ♪ おおいた和牛懐石プラン】2階客室; 価格帯:30,001円以上(大人１名あたり/税込); 部屋:4; 風呂:4; 料理(朝食):5; 料理(夕食):5; 接客・サービス:5 | プラン 【大分の味力を満喫 ♪ おおいた和牛懐石プラン】2階客室 和洋室 朝・夕",https://www.jalan.net/yad392046/kuchikomi/archive/,1,room_open_air_bath;temperature_hot,raw/jalan/archive.html,cp932,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
