sample_no,source,source_subtype,review_id,review_date,stay_date,author,profile,rating,bath_score,language,is_onsen_related,bath_area_tags,matched_keywords,room_or_plan,title,body,source_url,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
262,Jalan,jalan_archive,12785002,2022/11/28,,,,,5,ja,True,facility_wide,温泉;湯;源泉;掛流,,温泉もお料理も大満足でした,温泉は源泉掛流し、お料理が美味しく、部屋数が少なく静かに過ごせる、この3点を重視して選びましたが、全てにおいて大満足でした。 温泉は滑らかで、何時間でも入っていられるほどの湯加減で、本当に気持ちよかったです。 3人での宿泊でしたが、洗い場、湯船が広く、3人一緒に入れる点もよかったです。 お料理は関鯵がとれず、いただけなかったのは残念でしたが、代わりに伊勢海老をご用意いただき、お心遣いに感激しました。 旬の食材を使ったお料理はどれも素材のよさを味わえ、秋の味覚を存分に楽しめました。 静かで落ち着いた空間で、何よりもスタッフのみなさんの細やかで温かな心配りによる接客で、快適に滞在することができました。 ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
263,Jalan,jalan_archive,12782811,2022/11/27,,,,,5,ja,True,family_bath,風呂;露天;家族風呂,,とても素敵な宿でした,母と母のお友達との旅行でした。 かんな和別邸は思っていたよりも街中にあったのですが、隠れ宿のような雰囲気の素敵な風情ある宿でした。 お料理も朝夕ともに細部までこだわった見た目も美しいもので、とても美味しかったです。 内風呂ももちろんですが、家族風呂も、露天でとても気持ちよかったです。 アメニティも可愛らしい巾着袋に入ってて、みんなでじゃんけん大会で選んだことはいい思い出です。 担当してくださった方はもちろん、女将さんやその他の仲居さんにも、着いた時から帰る時まで細やかなおもてなし、お心遣いにとても癒されました。 また是非利用したいと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
264,Jalan,jalan_archive,12760239,2022/11/16,,,,,5,ja,True,room_bath;family_bath,風呂;露天;ぬる;家族風呂;古い,,部屋風呂が最高,家族風呂も良かったですが、部屋の露天風呂が最高でした。少しぬるめだったので、長風呂して、しかも何度も入りました！ 施設は古い部分もありますが清潔に保たれていて、トイレなどは新しいものになっていたので、不便もなく気持ちよく過ごせました。 部屋風呂&部屋食で部屋から出ずにのんびりできるので、お籠り宿には最適です。 夕食は関鯵が取れず伊勢海老に変更になると前日にご連絡いただきました。プランにも変更になる可能性の記載はありましたが、時期がずれていたとのこと、先にその可能性が高いと分かっていたら普通のプランで良かったなぁと思います。ただ自然のものなのでしかたないですね。伊勢海老も美味しかったですが、楽しみにしていた分残念はありました。他の料理については少ししょっぱいと感じるものがいくつかありました。夕食は量が多いので、個人的にはもう少し薄味だと食べやすいと思いました。 朝ご飯は品数が多く、どれも美味しかったです。 接客はこの価格帯なら普通くらいだと思いますが、特に気になることもなく、丁寧で十分な接客でした。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
265,Jalan,jalan_archive,12751625,2022/11/13,,,,,5,ja,False,,,,割烹旅館と言うだけあって料理が最高でした,夫婦旅行で利用させていただきました。60歳近くになるとそんなに食べれなくなり、料理やや少なめのプランにしてはいましたが、量は最適で、それにもまして味、盛り付けのきれいさが見事で、目と口で楽しませていただきました。チェックインしてからの応対もよく、すごく快適に過ごすことができました。次回もまた利用したいと思います。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
266,Jalan,jalan_archive,12748589,2022/11/12,,,,,5,ja,True,facility_wide,風呂;露天,,静かでゆっくり出来ました,小さい子どもと小学生を連れて、家族旅行で伺いました。 各部屋が離れになっており、とても静かでゆっくり過ごす事が出来ました。 料理がとってもおいしく量もちょうど良くて、貸し切り露天風呂は広々ときれいで、ちょうど出勤していたワンちゃんもかわいかったです！ 仲居さん達は子どもたちに優しく話しかけてくださいました。 最初にいただいたお茶菓子もとてもおいしかったです！ 全体的に満足度の高い、ぜひまた来たいなと思わせてくれるお宿でした。ありがとうございました！,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
267,Jalan,jalan_archive,12744531,2022/11/9,,,,,4,ja,True,facility_wide,浴,,やっぱり料理が美味しい,約2年ぶりに宿泊させていただきました。今回も夕食、朝食とも前回同様美味しく満足しました。また、別府に宿泊する際はお世話になろうと思っています。細かいことですが、何度も入浴するのでシャワーキャップと、もっと大きなバスタオル掛けがあればと思いました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
268,Jalan,jalan_archive,12734586,2022/11/5,,,,,5,ja,False,,,,癒されました,両親の還暦祝いで利用させていただきました。お祝いのサポートやサービスもしていただいて両親も大変満足してくれました。何より旅館の方達の対応が素晴らしく癒されました。またぜひ利用したいと思いました。とても素敵な旅行になりました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
269,Jalan,jalan_archive,12733179,2022/11/4,,,,,5,ja,True,private_bath,温泉;風呂;貸切,,子供連れでも安心,子供3人連れの5人で宿泊しました。 朝夕部屋食、温泉付き、子供用アメニティも充実していて何不満なくゆっくり過ごせました。 貸切風呂はものすごく広いですし ご飯も大満足でした。 何より案内、配膳、布団の準備などを 担当して下さった方々の おもてなしは大変良かったです。 子供達もすべてにおいて大喜びでした。 僕たち家族にとっては大満足で 機会があればまた宿泊しようと思います。 ありがとうございました。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
270,Jalan,jalan_archive,12728742,2022/11/2,,,,,5,ja,False,,,,接客サービス最高。,とにかく一度、宿泊してみて下さい。接客サービスの良さがわかりますから。夕食のお刺身を期待してましたが、量が少なかったことが、残念。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
271,Jalan,jalan_archive,12720512,2022/10/29,,,,,5,ja,True,facility_wide,温泉;風呂;露天,,癒されました,地獄温泉巡りの場所からも近く、閑静なお部屋でゆっくり過ごす事ができました。スタッフ皆さん笑顔が素敵でした。部屋食も夜、朝ともにすごく美味しかったです！可愛い豆柴ちゃんが出勤しており、癒されました。 露天風呂は静かに入れたし、ご飯も最高、アメニティなども素敵で、接客も問題なしの良い一人旅の思い出になりました！ありがとうございました！,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
272,Jalan,jalan_archive,12717010,2022/10/27,,,,,4,ja,True,family_bath,風呂;家族風呂,,家族風呂がとても広い！,旅館への入り口がわかりづらく、一度通り過ぎてしまいました。 旅館内は雰囲気があってとてものんびり出来ました。従業員の方達も良い方ばかりでお世話になりました。帰りがけに近場の観光地を色々と教えていただき、楽しむことができました！ 看板犬のワンちゃんが可愛かったです。 家族風呂があり、入ってビックリ！とっても広くて驚きでした。 お布団もふかふかで長旅の疲れを癒すことができました。 ぜひまた行きたいです。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
273,Jalan,jalan_archive,12713159,2022/10/25,,,,,4,ja,False,,,,食事が最高,食事が大変美味しかったです。 また、食事の為の部屋が用意されていた為、部屋食であっても荷物の片付け等を気にする事も無く過ごせました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
274,Jalan,jalan_archive,12694289,2022/10/15,,,,,4,ja,True,private_bath,風呂;貸切,,夕食・接遇が素晴らしい,割烹旅館だけあって料理の一つひとつがとても丁寧で美味しく頂けました。量少なめのコースでしたが、お腹いっぱいになりました。なにより従業員の皆さんが常に声掛けをして頂いたことと、その言葉使いや対応が素晴らしく気持ち良く過ごせました。また、貸切風呂は、広くてとてもゆっくりゆったりすることができました。今回は、和洋室の部屋でしたが窓からの眺めがあまりだったので、次は和室に宿泊しようと思います。ゆっくりでき美味しい料理が食べられてとても良い宿でした。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
275,Jalan,jalan_archive,12694271,2022/10/15,,,,,5,ja,True,family_bath,風呂;露天;家族風呂,,お風呂が最高！,家族旅行でした。 子供たちが最初からお風呂が最高！と大興奮。 お部屋の内風呂と露天風呂、広ーい家族風呂も本当に気持ちよかったです。 館内清潔感があって、綺麗でした。 夕食デザートですが、季節的に、秋はフルーツが良かったかなって思いました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
276,Jalan,jalan_archive,12691966,2022/10/14,,,,,5,ja,True,facility_wide,風呂,,とってもよかった,初めて泊まりましたがお風呂、食事ともにとってもよかったです。また接客も大変素晴らしく言うことありません。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
277,Jalan,jalan_archive,12683676,2022/10/10,,,,,5,ja,True,facility_wide,風呂;露天,,子連れに優しいお宿でした,娘（2歳）の誕生日旅行で利用させていただきました。 お部屋が広く、お風呂も内風呂、露天風呂もついていて、家族でゆっくりと入ることが出来ました。 担当して下さった女性もとても感じがよく、料理もすごく美味しかったので、是非また利用させていただきたいです。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
278,Jalan,jalan_archive,12683219,2022/10/10,,,,,4,ja,True,family_bath,風呂;家族風呂,,とてもいい旅館でした,チェックインの時間より早く着いてしまったが駐車した瞬間にお出迎えがきてびっくりしました！！ 丁寧に案内され、お部屋も綺麗でご飯も美味しくお風呂もとても気持ちよかったです。 タイミングよく家族風呂にも入れて大満足でした。 また行きたいです！,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
279,Jalan,jalan_archive,12668943,2022/10/3,,,,,5,ja,True,room_bath,風呂;湯,,家族に優しい隠れ家宿,子連れで伺いました。 子供が小さいとどうしても親は気疲れしてしまいがちですが、旅館の方もとても優しく接してくれ、子供も親もリラックスして楽しむことができました。 子供はまだ小さくコースの食事は難しかったのですが、お気遣いで子供が食べられる軽食を出してくださり、とてもうれしそうにしていました。 部屋のお風呂も湯加減がちょうど良く、すぐに入ることができたのでたくさん入ってしまいました。 こんなにたくさんお風呂に入ったのは初めてかもしれません。 家族全員満足の旅行になりました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
280,Jalan,jalan_archive,12668844,2022/10/3,,,,,4,ja,True,room_bath;private_bath,風呂;湯;お湯;貸切,,快適に過ごせました,接客もよく、お料理も美味しくお腹いっぱいなりました。貸切風呂も広くてお湯も気持ちよかったです。 部屋のお風呂も最高！ また泊まりたいと思いました。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
281,Jalan,jalan_archive,12662437,2022/9/30,,,,,5,ja,True,room_bath;family_bath,風呂;内湯;湯;浴;家族風呂;掃除,,期待通りでした。,７年程前に宿泊しました。夕食料理が大変美味しかった印象があったので、再度宿泊をしました。予定を急遽１時間程早めで３時に到着してしまいましたが、快く受け入れ、準備もすでに整っていました。新設された家族風呂を楽しみましたが、部屋の露店付内湯でも充分満足でした。料理・部屋・風呂ゆっくり満喫ですね。ただ、残念だったことは、台風の影響で、関アジが堪能出来なかったこと、しかし、代わりの関サバ、これが美味、満足・満足！やっぱり料理は期待通り。今時珍しい朝夕部屋食、是非続けてもらいたいです。女房が言ってました、替えの浴衣が準備されているのもありがたいと。静かなまったりとした時間を求めるには満足な宿でした。落ち葉が気になるとの感想がありましたが、あんな大きな楠、樫木、昔田舎の庭掃除を思い出します、大木の有る庭の宿命ですね。,https://www.jalan.net/yad324134/kuchikomi/archive/,mixed,body_positive_and_negative,high,body_sentiment_inference_needed
282,Jalan,jalan_archive,12655143,2022/9/27,,,,,3,ja,True,facility_wide,風呂,,おもてなしが良かった,０歳、3歳の子連れ旅行で利用しました。 食事、お風呂とも完全に個室だったので、他の宿泊者と合わずにゆっくり過ごせました。子供に対して、スタッフの方の優しいお声掛けが有り難かったです。また、子供用のグッズやアメニティも充実していました。 気になった点は、朝ごはんが全体的に塩辛かった（特にお味噌汁）ことです。お部屋の湿気と縁側の独特な匂いが苦手でした。,https://www.jalan.net/yad324134/kuchikomi/archive/,positive,body_positive,high,body_sentiment_inference_needed
